   9.200017     ,   300.0079    
   9.250017     ,   300.0075    
   9.300017     ,   300.0071    
   9.350018     ,   300.0068    
   9.400018     ,   300.0064    
   9.450018     ,   300.0061    
   9.500018     ,   300.0058    
   9.550018     ,   300.0055    
   9.600019     ,   300.0052    
   9.650019     ,   300.0049    
   9.700019     ,   300.0047    
   9.750019     ,   300.0045    
   9.800019     ,   300.0042    
   9.850019     ,   300.0040    
   9.900020     ,   300.0038    
   9.950020     ,   300.0036    
